date,location,time,unknown,day
1/1/2017,Geeta Fast Food,22:15:15,565,WE
7/10/2017,Varsha,9:09:24,565,WE
22/04/2017,Geeta Fast Food,1:17:10,565,WE
13/08/2017,Sandrich,2:27:47,565,WE
18/03/2017,Sai Sagar,2:23:52,565,WE
5/3/2017,Sai Sagar,5:26:19,565,WE
11/2/2017,The Tuck Box,5:17:02,566,WE
3/8/2017,Sandrich,12:25:32,567,WD
15/04/2017,Gupta Sandwiches & Snacks,21:02:50,567,WE
7/5/2017,Prithika Hotel,3:20:42,567,WE
20/05/2017,Prasad Food Divine,3:39:27,568,WE
9/8/2017,Sai Sagar,11:14:02,569,WD
9/4/2017,Peche Mignon - Novotel,7:52:26,569,WE
16/04/2017,Francesco's Pizzeria,22:02:20,569,WE
25/03/2017,Aqua Garden Resto Bar,21:10:28,569,WE
14/05/2017,Swastik,7:38:37,569,WE
28/02/2017,Sai Sagar,1:45:50,570,WD
24/05/2017,Gupta Sandwiches & Snacks,15:51:29,570,WD
8/1/2017,Varsha,3:03:50,570,WE
15/01/2017,Sai Sagar,8:51:38,571,WE
17/01/2017,Prasad Food Divine,19:45:45,572,WD
23/07/2017,124 East,6:10:24,572,WE
20/05/2017,Prasad Food Divine,16:22:04,572,WE
15/01/2017,Swastik,18:38:18,572,WE
9/7/2017,Aqua Garden Resto Bar,22:08:52,572,WE
26/08/2017,Geeta Fast Food,19:50:24,572,WE
26/08/2017,Sleight of Hand,3:55:19,572,WE
22/01/2017,StreetO,9:15:28,572,WE
30/04/2017,Geeta Fast Food,10:21:29,573,WE
8/7/2017,Saarthi,21:34:21,574,WE
25/06/2017,Dairy Don,7:54:02,574,WE
13/05/2017,Tindees QSR,6:39:48,575,WE
13/08/2017,Domino's Pizza,20:03:33,576,WE
16/04/2017,China Valley,20:59:14,576,WE
6/6/2017,The Spot,20:55:16,577,WD
19/01/2017,Swastik,12:01:42,577,WD
16/04/2017,Tindees QSR,3:00:04,577,WE
21/01/2017,Bombay Burger's,4:57:51,577,WE
27/08/2017,Tindees QSR,2:19:57,577,WE
11/2/2017,Geeta Fast Food,8:03:43,577,WE
11/2/2017,Francesco's Pizzeria,17:24:58,578,WE
3/9/2017,StreetO,21:59:45,578,WE
22/01/2017,Domino's Pizza,4:57:39,578,WE
9/1/2017,Vedge,14:36:03,579,WD
21/05/2017,Domino's Pizza,13:11:17,579,WE
18/02/2017,Slice of Lime,4:22:07,579,WE
9/4/2017,Kosmic Sheesha Lounge,21:02:44,579,WE
15/01/2017,Tamarind,20:51:55,579,WE
15/01/2017,Prasad Food Divine,9:36:46,580,WE
12/2/2017,Geeta Fast Food,1:49:44,580,WE
22/04/2017,Slice of Lime,6:22:05,580,WE
24/03/2017,Great World,23:58:13,582,WD
1/7/2017,Swastik,15:16:58,582,WE
29/04/2017,Aqua Garden Resto Bar,21:01:50,582,WE
20/08/2017,Bombay Burger's,10:39:52,582,WE
18/02/2017,Bombay Burger's,18:25:21,582,WE
21/05/2017,Sai Sagar,19:07:04,582,WE
29/07/2017,White Elephant Arena Cafe,4:22:17,583,WE
22/07/2017,Tindees QSR,20:24:00,584,WE
6/5/2017,Geeta Fast Food,9:02:51,584,WE
7/8/2017,Sandrich,6:15:58,585,WD
2/1/2017,StreetO,20:15:55,585,WD
1/4/2017,The Tuck Box,11:30:49,585,WE
1/4/2017,Domino's Pizza,23:11:35,585,WE
2/9/2017,Tindees QSR,17:55:58,586,WE
24/09/2017,Kosmic Sheesha Lounge,12:55:39,586,WE
22/08/2017,Gupta Sandwiches & Snacks,17:19:18,587,WD
1/7/2017,Golden Jade - Ramada,8:15:26,587,WE
26/03/2017,Lomchin Wok,4:14:51,587,WE
4/1/2017,China Valley,4:56:34,588,WD
2/4/2017,Swastik,1:51:30,588,WE
7/10/2017,Saarthi,6:55:08,588,WE
7/1/2017,Domino's Pizza,7:47:27,588,WE
12/2/2017,Dairy Don,2:48:29,588,WE
31/05/2017,100 East,8:09:45,589,WD
17/01/2017,Sleight of Hand,15:21:42,589,WD
8/8/2017,Varsha,16:27:41,589,WD
3/6/2017,China Valley,17:05:47,589,WE
11/3/2017,Sleight of Hand,1:45:18,590,WE
13/05/2017,Bombay Burger's,1:16:26,590,WE
5/8/2017,Varsha,22:46:08,590,WE
8/4/2017,Tindees QSR,21:53:21,590,WE
16/02/2017,Prithika Hotel,23:42:32,591,WD
29/01/2017,SR Restaurant and Lounge,9:42:10,591,WE
25/06/2017,Geeta Fast Food,23:58:35,591,WE
24/09/2017,Saarthi,22:15:34,591,WE
30/04/2017,Sandrich,1:09:26,591,WE
21/07/2017,Gupta Sandwiches & Snacks,20:09:03,592,WD
11/7/2017,Hotel Silver Spoon,2:35:39,592,WD
4/10/2017,Lomchin Wok,17:24:00,592,WD
12/5/2017,The Tuck Box,14:07:52,592,WD
8/4/2017,Geeta Fast Food,16:32:32,592,WE
12/1/2017,White Elephant Arena Cafe,0:40:32,593,WD
14/03/2017,Swastik,20:19:42,593,WD
18/05/2017,Domino's Pizza,1:32:44,594,WD
15/01/2017,Golden Jade - Ramada,6:56:25,594,WE
28/05/2017,Tindees QSR,0:01:30,594,WE
4/6/2017,Tamarind,11:45:20,594,WE
2/7/2017,135 East,1:43:04,594,WE
16/07/2017,Tindees QSR,6:29:19,594,WE
13/05/2017,Sandrich,20:54:00,594,WE
8/4/2017,Varsha,16:34:44,594,WE
7/5/2017,Varsha,3:35:49,594,WE
21/01/2017,Dairy Don,8:30:07,595,WE
20/08/2017,StreetO,19:42:27,596,WE
29/04/2017,Sandrich,19:15:14,596,WE
8/1/2017,Tindees QSR,14:29:45,597,WE
7/5/2017,Sandrich,9:05:11,598,WE
13/05/2017,Tindees QSR,2:26:08,598,WE
24/09/2017,Prithika Hotel,22:29:30,598,WE
7/10/2017,Sai Sagar,10:38:54,599,WE
26/08/2017,The Spot,15:06:07,599,WE
17/09/2017,China Valley,2:56:27,599,WE
17/06/2017,Gupta Sandwiches & Snacks,2:05:57,599,WE
22/04/2017,Sai Sagar,8:18:51,599,WE
6/3/2017,Tindees QSR,10:15:23,600,WD
19/09/2017,Saarthi,12:51:37,600,WD
6/8/2017,BOX8 - Desi Meals,3:37:57,600,WE
20/02/2017,Geeta Fast Food,15:27:01,601,WD
26/03/2017,Geeta Fast Food,15:24:15,601,WE
21/02/2017,China Valley,15:42:22,602,WD
11/8/2017,Tindees QSR,18:35:36,602,WD
7/10/2017,SR Restaurant and Lounge,4:40:47,602,WE
27/05/2017,Slice of Lime,0:47:42,602,WE
26/06/2017,Zeal 3 Seasons Family Restaurant & Bar,14:51:14,603,WD
20/07/2017,Sandrich,7:17:23,603,WD
19/08/2017,Sai Sagar,17:50:10,603,WE
5/5/2017,Domino's Pizza,20:52:52,605,WD
21/05/2017,SR Restaurant and Lounge,20:03:09,605,WE
9/4/2017,Tindees QSR,4:02:21,605,WE
6/7/2017,Saarthi,21:36:47,606,WD
10/9/2017,Sai Sagar,16:59:44,606,WE
13/08/2017,Gupta Sandwiches & Snacks,10:34:31,606,WE
2/9/2017,Gupta Sandwiches & Snacks,7:22:05,607,WE
21/01/2017,The Tuck Box,20:11:29,607,WE
7/5/2017,Swastik,8:37:20,608,WE
25/05/2017,7th Heaven,19:16:39,609,WD
4/4/2017,White Elephant Arena Cafe,22:09:36,609,WD
3/10/2017,Prithika Hotel,21:36:06,609,WD
10/6/2017,Canvas Laugh Club,9:22:45,609,WE
12/3/2017,Slice of Lime,20:59:17,609,WE
5/8/2017,Rassam Express,8:49:31,609,WE
4/6/2017,Domino's Pizza,11:04:30,609,WE
11/9/2017,The Spot,2:02:23,610,WD
11/3/2017,Lomchin Wok,1:38:32,610,WE
26/02/2017,Vedge,4:48:36,610,WE
28/01/2017,Tindees QSR,20:00:59,611,WE
3/9/2017,Saarthi,3:46:49,611,WE
15/01/2017,Geeta Fast Food,12:20:55,612,WE
1/4/2017,Sandrich,5:49:23,612,WE
17/06/2017,Hotel Silver Spoon,7:21:05,612,WE
14/05/2017,Francesco's Pizzeria,22:49:03,612,WE
12/3/2017,Francesco's Pizzeria,23:18:36,612,WE
16/09/2017,BOX8 - Desi Meals,14:43:54,612,WE
14/01/2017,Sai Sagar,8:55:29,613,WE
4/6/2017,Domino's Pizza,18:03:10,613,WE
5/8/2017,Tamarind,12:13:09,613,WE
28/01/2017,Varsha,10:29:55,614,WE
29/04/2017,Saarthi,12:31:13,614,WE
17/06/2017,Sai Sagar,12:54:30,614,WE
23/09/2017,Domino's Pizza,20:40:55,614,WE
9/6/2017,Francesco's Pizzeria,23:27:50,615,WD
15/04/2017,Sandrich,8:23:36,615,WE
18/06/2017,Domino's Pizza,3:20:16,615,WE
8/4/2017,Bombay Burger's,17:20:06,615,WE
23/01/2017,Gupta Sandwiches & Snacks,12:32:18,616,WD
14/01/2017,Prithika Hotel,0:15:25,616,WE
25/06/2017,Domino's Pizza,12:24:31,616,WE
20/08/2017,Sai Sagar,11:37:46,617,WE
15/08/2017,Prithika Hotel,15:26:21,618,WD
28/01/2017,China Valley,17:15:01,618,WE
29/07/2017,Prasad Food Divine,20:38:58,618,WE
29/01/2017,Sandrich,2:17:13,618,WE
27/08/2017,Aqua Garden Resto Bar,11:07:26,618,WE
21/05/2017,Geeta Fast Food,11:26:18,619,WE
7/1/2017,Tindees QSR,10:15:11,619,WE
27/05/2017,Tindees QSR,10:05:15,619,WE
8/1/2017,7th Heaven,20:02:47,620,WE
26/02/2017,The Spot,4:13:12,620,WE
12/6/2017,Tindees QSR,22:40:24,621,WD
12/8/2017,Geeta Fast Food,19:46:10,621,WE
27/09/2017,Domino's Pizza,1:54:44,622,WD
25/04/2017,Sai Sagar,9:05:51,622,WD
26/02/2017,Canvas Laugh Club,0:36:56,622,WE
16/09/2017,Geeta Fast Food,7:44:16,622,WE
30/09/2017,Sai Sagar,4:28:42,622,WE
1/10/2017,Tindees QSR,8:10:16,622,WE
2/9/2017,Saarthi,3:32:15,623,WE
21/05/2017,Sandrich,19:18:15,623,WE
13/02/2017,Rassam Express,16:58:08,624,WD
10/3/2017,Sandrich,6:32:04,624,WD
15/01/2017,Tamarind,5:28:19,624,WE
26/08/2017,Rassam Express,23:54:48,624,WE
17/09/2017,Hotel Silver Spoon,8:33:04,624,WE
17/06/2017,Sai Sagar,14:41:34,624,WE
30/09/2017,Hotel Silver Spoon,1:20:44,624,WE
10/9/2017,Dairy Don,0:32:11,625,WE
4/2/2017,Aqua Garden Resto Bar,12:17:21,625,WE
27/08/2017,Dairy Don,21:53:58,625,WE
23/05/2017,Saarthi,15:05:20,626,WD
26/03/2017,Lomchin Wok,10:24:58,626,WE
14/01/2017,Geeta Fast Food,4:40:04,626,WE
21/05/2017,Canvas Laugh Club,9:19:50,627,WE
4/2/2017,Prithika Hotel,1:58:31,627,WE
16/06/2017,Tindees QSR,2:19:25,628,WD
25/08/2017,Slice of Lime,3:45:29,628,WD
9/3/2017,Canvas Laugh Club,10:00:16,628,WD
16/04/2017,Peche Mignon - Novotel,23:31:30,628,WE
8/1/2017,Sandrich,4:28:22,628,WE
16/04/2017,Sandrich,15:33:59,628,WE
8/6/2017,Vedge,21:13:39,629,WD
4/2/2017,Sandrich,8:00:12,629,WE
30/01/2017,Domino's Pizza,7:18:14,630,WD
30/07/2017,Peche Mignon - Novotel,4:55:45,630,WE
15/07/2017,Domino's Pizza,8:31:37,630,WE
23/07/2017,Geeta Fast Food,19:30:57,633,WE
3/3/2017,Sleight of Hand,21:52:55,634,WD
16/07/2017,Swastik,14:02:04,634,WE
9/6/2017,Vedge,12:45:20,635,WD
17/02/2017,Domino's Pizza,6:25:11,635,WD
3/2/2017,Geeta Fast Food,13:41:17,635,WD
13/05/2017,Tindees QSR,11:54:15,635,WE
7/3/2017,Gupta Sandwiches & Snacks,4:20:55,636,WD
31/05/2017,Gupta Sandwiches & Snacks,1:50:13,636,WD
19/09/2017,Varsha,19:33:26,636,WD
3/6/2017,Gupta Sandwiches & Snacks,19:14:55,637,WE
8/4/2017,Sai Sagar,4:41:51,637,WE
11/2/2017,China Valley,0:04:29,637,WE
26/07/2017,Saarthi,5:46:08,638,WD
6/10/2017,Sandrich,19:02:24,638,WD
29/04/2017,Varsha,10:44:02,638,WE
25/03/2017,Peche Mignon - Novotel,17:23:24,638,WE
10/9/2017,Tamarind,17:47:56,638,WE
25/03/2017,SR Restaurant and Lounge,19:02:02,638,WE
4/2/2017,Sandrich,17:35:37,639,WE
22/07/2017,Tindees QSR,1:56:45,639,WE
12/8/2017,Sai Sagar,21:45:56,639,WE
21/05/2017,Zeal 3 Seasons Family Restaurant & Bar,19:51:25,639,WE
19/02/2017,Sai Sagar,3:39:42,639,WE
10/9/2017,Gupta Sandwiches & Snacks,15:33:39,639,WE
29/04/2017,Sai Sagar,0:41:32,639,WE
19/02/2017,Domino's Pizza,23:21:56,639,WE
7/1/2017,Geeta Fast Food,6:54:50,640,WE
14/09/2017,Sai Sagar,11:31:18,641,WD
23/04/2017,Sai Sagar,20:40:54,641,WE
26/09/2017,Sai Sagar,14:57:52,642,WD
29/01/2017,Geeta Fast Food,15:29:00,642,WE
5/3/2017,Domino's Pizza,5:07:00,642,WE
3/8/2017,The Spot,17:26:44,643,WD
27/08/2017,Dairy Don,13:57:14,643,WE
26/01/2017,SR Restaurant and Lounge,18:00:31,644,WD
29/07/2017,Domino's Pizza,10:12:54,644,WE
7/10/2017,Varsha,17:44:21,644,WE
4/3/2017,Prasad Food Divine,14:52:54,644,WE
15/01/2017,Great World,10:05:40,644,WE
1/4/2017,Gupta Sandwiches & Snacks,21:53:58,644,WE
13/07/2017,Sai Sagar,23:45:52,645,WD
19/09/2017,Kosmic Sheesha Lounge,14:24:32,646,WD
18/02/2017,Lomchin Wok,21:44:06,646,WE
28/05/2017,Geeta Fast Food,6:13:43,646,WE
20/08/2017,Gupta Sandwiches & Snacks,10:13:51,646,WE
14/01/2017,Tindees QSR,5:12:21,647,WE
23/07/2017,134 East,2:48:10,647,WE
18/03/2017,Tamarind,0:32:52,647,WE
7/10/2017,Sandrich,0:37:54,647,WE
10/3/2017,Lomchin Wok,0:25:59,648,WD
16/04/2017,Sandrich,18:04:05,648,WE
12/3/2017,Geeta Fast Food,2:19:18,648,WE
12/3/2017,Sai Sagar,12:51:08,648,WE
28/07/2017,Saarthi,4:28:03,649,WD
13/01/2017,Peche Mignon - Novotel,2:33:37,649,WD
22/04/2017,Tamarind,4:52:10,649,WE
7/1/2017,Slice of Lime,22:00:26,650,WE
4/2/2017,Prithika Hotel,12:11:51,650,WE
22/04/2017,Sai Sagar,17:11:47,650,WE
5/9/2017,Geeta Fast Food,12:34:24,652,WD
14/01/2017,China Valley,1:11:48,652,WE
27/08/2017,The Spot,21:03:42,652,WE
3/6/2017,Domino's Pizza,17:02:56,653,WE
9/8/2017,Slice of Lime,19:56:06,654,WD
16/07/2017,Geeta Fast Food,18:52:18,654,WE
7/5/2017,Dairy Don,3:50:15,654,WE
13/07/2017,Slice of Lime,11:04:54,655,WD
19/03/2017,Dairy Don,20:55:11,655,WE
17/07/2017,Sai Sagar,18:40:28,656,WD
15/07/2017,Gupta Sandwiches & Snacks,1:17:58,656,WE
13/05/2017,Dairy Don,16:37:50,656,WE
24/01/2017,Saarthi,23:52:57,657,WD
22/07/2017,Varsha,6:52:53,657,WE
8/1/2017,Varsha,13:42:16,657,WE
28/05/2017,Tamarind,18:06:28,657,WE
19/08/2017,Tindees QSR,7:37:07,658,WE
27/08/2017,Sandrich,15:33:54,660,WE
3/3/2017,Varsha,0:15:04,661,WD
11/7/2017,Varsha,4:12:21,661,WD
3/5/2017,Domino's Pizza,5:23:57,661,WD
19/03/2017,StreetO,18:41:01,661,WE
12/4/2017,Peche Mignon - Novotel,16:50:02,662,WD
19/02/2017,Sandrich,14:59:38,662,WE
6/5/2017,Geeta Fast Food,18:41:32,662,WE
18/02/2017,Great World,3:30:52,663,WE
28/05/2017,Vedge,12:59:08,663,WE
27/08/2017,Sai Sagar,12:33:22,663,WE
22/07/2017,Sai Sagar,4:07:54,663,WE
6/8/2017,Prithika Hotel,9:48:40,663,WE
31/05/2017,Lomchin Wok,21:09:10,664,WD
27/08/2017,Geeta Fast Food,7:51:42,664,WE
11/3/2017,Aqua Garden Resto Bar,0:00:08,664,WE
9/7/2017,Tindees QSR,0:26:27,664,WE
27/04/2017,SR Restaurant and Lounge,13:30:08,665,WD
8/6/2017,Sandrich,5:56:01,665,WD
24/09/2017,Peche Mignon - Novotel,4:20:40,665,WE
11/5/2017,Sai Sagar,23:52:19,666,WD
27/08/2017,Golden Jade - Ramada,9:48:28,666,WE
28/05/2017,7th Heaven,18:38:08,666,WE
1/8/2017,Swastik,2:36:16,667,WD
25/01/2017,Slice of Lime,2:28:04,667,WD
20/06/2017,Varsha,22:00:56,667,WD
12/1/2017,Sandrich,21:11:28,667,WD
8/4/2017,Lomchin Wok,16:20:30,667,WE
19/03/2017,Rassam Express,2:51:27,667,WE
12/5/2017,Geeta Fast Food,7:26:27,668,WD
21/08/2017,Swastik,18:18:31,668,WD
14/02/2017,Dairy Don,10:48:57,668,WD
13/05/2017,Tamarind,7:35:31,668,WE
26/01/2017,Domino's Pizza,13:04:10,669,WD
15/02/2017,Slice of Lime,16:24:35,669,WD
15/04/2017,Sai Sagar,12:03:40,669,WE
13/07/2017,Kosmic Sheesha Lounge,13:15:38,670,WD
13/05/2017,Tamarind,15:15:28,670,WE
6/8/2017,7th Heaven,7:53:49,670,WE
23/07/2017,Tindees QSR,9:14:55,670,WE
12/4/2017,Tindees QSR,16:08:08,671,WD
6/6/2017,Rassam Express,23:19:36,671,WD
25/02/2017,Domino's Pizza,11:55:45,671,WE
10/9/2017,Swastik,14:39:02,671,WE
16/07/2017,Tamarind,13:23:01,671,WE
15/07/2017,Prasad Food Divine,11:35:13,671,WE
3/10/2017,Saarthi,10:13:25,672,WD
16/06/2017,Sandrich,21:31:09,672,WD
30/08/2017,Varsha,10:23:03,672,WD
7/10/2017,Zeal 3 Seasons Family Restaurant & Bar,17:10:04,672,WE
12/2/2017,Domino's Pizza,0:59:27,672,WE
5/3/2017,Sai Sagar,9:11:14,672,WE
20/08/2017,Sai Sagar,16:04:22,673,WE
19/03/2017,Gupta Sandwiches & Snacks,3:46:54,673,WE
14/05/2017,Geeta Fast Food,4:23:51,673,WE
10/2/2017,Varsha,7:25:51,674,WD
20/04/2017,Tindees QSR,7:13:39,674,WD
16/04/2017,Hotel Silver Spoon,20:20:22,674,WE
11/3/2017,Peche Mignon - Novotel,19:08:36,674,WE
17/09/2017,Slice of Lime,19:56:30,674,WE
27/03/2017,Gupta Sandwiches & Snacks,18:10:06,675,WD
9/9/2017,Swastik,14:45:45,675,WE
8/1/2017,Varsha,17:08:45,675,WE
18/03/2017,Gupta Sandwiches & Snacks,8:52:17,676,WE
17/08/2017,Sandrich,8:55:02,677,WD
6/5/2017,Domino's Pizza,14:18:28,677,WE
7/5/2017,Geeta Fast Food,7:36:13,678,WE
2/4/2017,Dairy Don,1:18:25,678,WE
26/09/2017,Prithika Hotel,4:05:00,679,WD
22/04/2017,Francesco's Pizzeria,10:21:01,679,WE
28/01/2017,Kosmic Sheesha Lounge,17:45:54,679,WE
24/09/2017,Hotel Silver Spoon,11:21:34,679,WE
21/05/2017,Sandrich,23:31:06,679,WE
24/06/2017,Lomchin Wok,2:15:02,680,WE
29/07/2017,Domino's Pizza,6:58:36,680,WE
11/2/2017,Domino's Pizza,13:00:42,680,WE
2/4/2017,Canvas Laugh Club,21:32:34,680,WE
15/07/2017,Sandrich,7:51:51,680,WE
18/06/2017,Prithika Hotel,11:33:14,680,WE
16/02/2017,Sandrich,2:17:37,681,WD
14/01/2017,Domino's Pizza,11:16:42,681,WE
10/3/2017,Swastik,17:24:48,682,WD
2/4/2017,Tindees QSR,8:11:39,682,WE
14/06/2017,Swastik,15:43:00,683,WD
14/01/2017,Zeal 3 Seasons Family Restaurant & Bar,1:09:18,683,WE
21/01/2017,BOX8 - Desi Meals,22:28:51,683,WE
30/07/2017,Geeta Fast Food,10:34:22,683,WE
26/06/2017,Vedge,20:41:08,684,WD
11/1/2017,Prithika Hotel,21:09:00,684,WD
29/04/2017,Domino's Pizza,21:46:24,684,WE
15/07/2017,Sandrich,8:19:23,684,WE
29/07/2017,Varsha,6:22:11,685,WE
14/01/2017,Sandrich,15:05:45,685,WE
14/05/2017,Varsha,12:14:34,685,WE
15/01/2017,Sai Sagar,8:17:27,686,WE
15/04/2017,Varsha,3:16:32,686,WE
15/01/2017,Aqua Garden Resto Bar,18:42:19,686,WE
6/5/2017,Domino's Pizza,8:29:03,687,WE
12/2/2017,Swastik,5:29:40,687,WE
4/6/2017,Tindees QSR,6:54:34,687,WE
6/8/2017,China Valley,20:01:34,688,WE
1/4/2017,Varsha,11:10:36,688,WE
30/09/2017,Sandrich,15:55:47,688,WE
6/8/2017,Rassam Express,17:33:11,689,WE
2/4/2017,SR Restaurant and Lounge,22:35:29,689,WE
2/9/2017,SR Restaurant and Lounge,14:40:40,689,WE
31/03/2017,Sandrich,12:45:08,690,WD
13/07/2017,Prithika Hotel,22:08:23,690,WD
10/6/2017,Gupta Sandwiches & Snacks,5:45:34,690,WE
13/01/2017,Gupta Sandwiches & Snacks,7:06:01,691,WD
8/1/2017,Saarthi,9:22:43,691,WE
15/01/2017,Tamarind,0:54:58,691,WE
29/07/2017,StreetO,0:19:05,691,WE
3/9/2017,Gupta Sandwiches & Snacks,13:36:20,691,WE
5/9/2017,Domino's Pizza,13:57:20,692,WD
11/9/2017,Sai Sagar,9:52:27,692,WD
15/08/2017,Sleight of Hand,16:26:23,693,WD
30/07/2017,Slice of Lime,22:11:00,694,WE
26/08/2017,Sleight of Hand,5:58:17,695,WE
30/04/2017,SR Restaurant and Lounge,19:04:25,695,WE
17/06/2017,Gupta Sandwiches & Snacks,7:37:34,695,WE
13/08/2017,144 East,12:18:33,695,WE
8/4/2017,Varsha,1:00:46,695,WE
5/10/2017,Canvas Laugh Club,11:39:59,696,WD
3/9/2017,Swastik,22:15:06,696,WE
6/8/2017,Domino's Pizza,20:55:19,696,WE
12/2/2017,Tamarind,23:05:09,696,WE
18/02/2017,Swastik,2:37:19,696,WE
7/10/2017,Great World,21:14:46,696,WE
26/05/2017,Tindees QSR,12:48:32,697,WD
27/05/2017,Sandrich,20:39:12,697,WE
4/3/2017,Tindees QSR,11:03:11,697,WE
30/04/2017,Canvas Laugh Club,17:06:23,697,WE
27/08/2017,Saarthi,2:32:02,698,WE
4/2/2017,Aqua Garden Resto Bar,3:09:21,698,WE
25/03/2017,Zeal 3 Seasons Family Restaurant & Bar,21:12:01,698,WE
28/07/2017,Canvas Laugh Club,1:39:10,699,WD
30/01/2017,Tamarind,16:36:18,699,WD
14/06/2017,Slice of Lime,2:28:13,699,WD
10/6/2017,Tindees QSR,2:46:31,699,WE
4/3/2017,Domino's Pizza,20:39:05,699,WE
5/2/2017,Aqua Garden Resto Bar,7:09:04,699,WE
12/8/2017,Tindees QSR,13:38:24,699,WE
1/7/2017,Domino's Pizza,22:16:52,700,WE
18/02/2017,Rassam Express,17:09:16,700,WE
1/4/2017,BOX8 - Desi Meals,3:13:49,700,WE
7/8/2017,Prithika Hotel,7:48:19,701,WD
15/08/2017,Sandrich,0:22:49,701,WD
7/10/2017,141 East,14:38:16,701,WE
2/7/2017,SR Restaurant and Lounge,22:25:59,701,WE
22/09/2017,StreetO,21:51:49,702,WD
1/8/2017,7th Heaven,14:49:16,703,WD
8/6/2017,Swastik,18:31:31,703,WD
29/04/2017,White Elephant Arena Cafe,12:22:12,703,WE
22/01/2017,Geeta Fast Food,4:44:25,703,WE
8/3/2017,White Elephant Arena Cafe,0:24:45,704,WD
7/5/2017,Geeta Fast Food,21:46:07,705,WE
25/03/2017,Prithika Hotel,8:14:26,706,WE
26/05/2017,China Valley,22:18:37,707,WD
16/04/2017,Swastik,4:44:49,707,WE
24/02/2017,Lomchin Wok,4:05:48,708,WD
14/04/2017,Tindees QSR,20:32:38,708,WD
10/3/2017,Domino's Pizza,3:58:15,708,WD
6/4/2017,Prithika Hotel,16:06:30,708,WD
30/07/2017,Swastik,0:36:29,708,WE
27/09/2017,Dairy Don,9:43:11,709,WD
25/05/2017,Great World,1:52:40,709,WD
11/5/2017,Domino's Pizza,8:19:52,709,WD
6/5/2017,Slice of Lime,8:00:19,709,WE
18/03/2017,Dairy Don,12:41:34,709,WE
11/3/2017,Zeal 3 Seasons Family Restaurant & Bar,4:31:20,709,WE
14/01/2017,Lomchin Wok,13:04:51,709,WE
2/9/2017,Gupta Sandwiches & Snacks,6:57:31,710,WE
25/06/2017,Dairy Don,22:06:10,710,WE
29/04/2017,SR Restaurant and Lounge,21:26:44,711,WE
3/9/2017,Sai Sagar,21:39:50,712,WE
15/04/2017,Bombay Burger's,10:58:41,712,WE
28/01/2017,Gupta Sandwiches & Snacks,18:12:27,713,WE
17/06/2017,Saarthi,8:08:39,713,WE
30/07/2017,Slice of Lime,22:39:41,713,WE
12/3/2017,White Elephant Arena Cafe,0:13:04,713,WE
4/9/2017,Bombay Burger's,8:18:01,714,WD
25/08/2017,Sai Sagar,21:58:03,714,WD
24/01/2017,Prithika Hotel,9:52:30,715,WD
11/2/2017,Swastik,6:41:45,715,WE
15/06/2017,Vedge,23:32:52,716,WD
26/02/2017,Tindees QSR,8:09:19,716,WE
29/04/2017,Domino's Pizza,2:08:41,716,WE
6/7/2017,Domino's Pizza,6:40:03,717,WD
13/07/2017,Bombay Burger's,1:11:59,717,WD
20/05/2017,Hotel Silver Spoon,1:44:36,717,WE
23/04/2017,Tindees QSR,2:16:16,717,WE
23/01/2017,Rassam Express,12:16:55,718,WD
25/06/2017,Prithika Hotel,6:29:33,718,WE
23/04/2017,Geeta Fast Food,3:43:38,718,WE
4/3/2017,BOX8 - Desi Meals,6:51:28,719,WE
21/01/2017,Gupta Sandwiches & Snacks,3:49:30,720,WE
30/07/2017,Swastik,8:28:00,720,WE
13/05/2017,Sandrich,6:09:01,721,WE
14/01/2017,Domino's Pizza,1:48:36,721,WE
26/05/2017,Geeta Fast Food,15:01:31,722,WD
18/08/2017,Varsha,21:02:11,722,WD
15/07/2017,Slice of Lime,23:19:51,722,WE
24/09/2017,The Spot,17:08:15,722,WE
5/2/2017,Bombay Burger's,10:44:08,722,WE
28/07/2017,SR Restaurant and Lounge,17:50:36,723,WD
11/2/2017,The Spot,18:54:19,723,WE
11/2/2017,Domino's Pizza,20:01:48,724,WE
11/3/2017,Geeta Fast Food,0:47:21,724,WE
1/1/2017,Sai Sagar,8:57:44,724,WE
13/08/2017,Tindees QSR,20:46:52,725,WE
11/2/2017,Varsha,7:29:08,725,WE
19/03/2017,Gupta Sandwiches & Snacks,5:22:18,726,WE
8/4/2017,Geeta Fast Food,7:36:37,726,WE
20/05/2017,Rassam Express,23:42:45,727,WE
26/08/2017,Prasad Food Divine,12:05:21,727,WE
7/5/2017,Sandrich,9:02:25,727,WE
13/02/2017,Tindees QSR,6:38:38,728,WD
3/10/2017,Sandrich,11:16:57,728,WD
4/3/2017,Sandrich,14:16:00,728,WE
29/01/2017,Gupta Sandwiches & Snacks,20:47:25,728,WE
3/9/2017,Swastik,6:03:57,728,WE
4/6/2017,Tindees QSR,0:20:56,728,WE
10/2/2017,Sandrich,5:02:37,729,WD
6/5/2017,Great World,0:26:32,729,WE
13/08/2017,Varsha,16:00:28,730,WE
11/1/2017,The Tuck Box,7:40:59,731,WD
9/9/2017,Varsha,5:30:04,731,WE
8/4/2017,Domino's Pizza,4:38:46,731,WE
17/06/2017,Dairy Don,13:25:44,731,WE
18/03/2017,Zeal 3 Seasons Family Restaurant & Bar,1:23:32,732,WE
